max_depth,max_features,min_samples_leaf,min_samples_split,test_acc
3.0,0.44444445,3.0,2.0,0.633697093319735
3.0,0.44444445,3.0,3.0,0.633697093319735
3.0,0.44444445,3.0,5.0,0.633697093319735
3.0,0.44444445,3.0,8.0,0.633697093319735
3.0,0.44444445,3.0,12.0,0.633717491075982
3.0,0.44444445,3.0,20.0,0.633656297807241
3.0,0.44444445,3.0,32.0,0.633615502294748
3.0,0.44444445,3.0,50.0,0.633676695563488
3.0,0.44444445,3.0,80.0,0.63398266190719
3.0,0.44444445,3.0,128.0,0.633758286588475
3.0,0.44444445,5.0,2.0,0.633656297807241
3.0,0.44444445,5.0,3.0,0.633656297807241
3.0,0.44444445,5.0,5.0,0.633656297807241
3.0,0.44444445,5.0,8.0,0.633656297807241
3.0,0.44444445,5.0,12.0,0.633697093319735
3.0,0.44444445,5.0,20.0,0.633635900050994
3.0,0.44444445,5.0,32.0,0.633574706782254
3.0,0.44444445,5.0,50.0,0.633656297807241
3.0,0.44444445,5.0,80.0,0.63398266190719
3.0,0.44444445,5.0,128.0,0.633737888832228
3.0,0.44444445,7.0,2.0,0.633595104538501
3.0,0.44444445,7.0,3.0,0.633595104538501
3.0,0.44444445,7.0,5.0,0.633595104538501
3.0,0.44444445,7.0,8.0,0.633595104538501
3.0,0.44444445,7.0,12.0,0.633595104538501
3.0,0.44444445,7.0,20.0,0.633574706782254
3.0,0.44444445,7.0,32.0,0.633595104538501
3.0,0.44444445,7.0,50.0,0.633676695563488
3.0,0.44444445,7.0,80.0,0.633962264150943
3.0,0.44444445,7.0,128.0,0.633697093319735
3.0,0.44444445,9.0,2.0,0.633574706782254
3.0,0.44444445,9.0,3.0,0.633574706782254
3.0,0.44444445,9.0,5.0,0.633574706782254
3.0,0.44444445,9.0,8.0,0.633574706782254
3.0,0.44444445,9.0,12.0,0.633574706782254
3.0,0.44444445,9.0,20.0,0.633574706782254
3.0,0.44444445,9.0,32.0,0.633574706782254
3.0,0.44444445,9.0,50.0,0.633656297807241
3.0,0.44444445,9.0,80.0,0.633941866394697
3.0,0.44444445,9.0,128.0,0.633717491075982
3.0,0.44444445,11.0,2.0,0.63347271800102
3.0,0.44444445,11.0,3.0,0.63347271800102
3.0,0.44444445,11.0,5.0,0.63347271800102
3.0,0.44444445,11.0,8.0,0.63347271800102
3.0,0.44444445,11.0,12.0,0.63347271800102
3.0,0.44444445,11.0,20.0,0.63347271800102
3.0,0.44444445,11.0,32.0,0.633513513513513
3.0,0.44444445,11.0,50.0,0.633554309026007
3.0,0.44444445,11.0,80.0,0.633839877613463
3.0,0.44444445,11.0,128.0,0.633758286588475
3.0,0.44444445,13.0,2.0,0.63347271800102
3.0,0.44444445,13.0,3.0,0.63347271800102
3.0,0.44444445,13.0,5.0,0.63347271800102
3.0,0.44444445,13.0,8.0,0.63347271800102
3.0,0.44444445,13.0,12.0,0.63347271800102
3.0,0.44444445,13.0,20.0,0.63347271800102
3.0,0.44444445,13.0,32.0,0.633493115757267
3.0,0.44444445,13.0,50.0,0.633574706782254
3.0,0.44444445,13.0,80.0,0.633819479857216
3.0,0.44444445,13.0,128.0,0.633676695563488
3.0,0.44444445,15.0,2.0,0.633452320244773
3.0,0.44444445,15.0,3.0,0.633452320244773
3.0,0.44444445,15.0,5.0,0.633452320244773
3.0,0.44444445,15.0,8.0,0.633452320244773
3.0,0.44444445,15.0,12.0,0.633452320244773
3.0,0.44444445,15.0,20.0,0.633452320244773
3.0,0.44444445,15.0,32.0,0.63347271800102
3.0,0.44444445,15.0,50.0,0.633635900050994
3.0,0.44444445,15.0,80.0,0.633901070882203
3.0,0.44444445,15.0,128.0,0.633656297807241
3.0,0.44444445,17.0,2.0,0.63353391126976
3.0,0.44444445,17.0,3.0,0.63353391126976
3.0,0.44444445,17.0,5.0,0.63353391126976
3.0,0.44444445,17.0,8.0,0.63353391126976
3.0,0.44444445,17.0,12.0,0.63353391126976
3.0,0.44444445,17.0,20.0,0.63353391126976
3.0,0.44444445,17.0,32.0,0.63353391126976
3.0,0.44444445,17.0,50.0,0.633697093319735
3.0,0.44444445,17.0,80.0,0.633880673125956
3.0,0.44444445,17.0,128.0,0.633656297807241
3.0,0.44444445,20.0,2.0,0.633635900050994
3.0,0.44444445,20.0,3.0,0.633635900050994
3.0,0.44444445,20.0,5.0,0.633635900050994
3.0,0.44444445,20.0,8.0,0.633635900050994
3.0,0.44444445,20.0,12.0,0.633635900050994
3.0,0.44444445,20.0,20.0,0.633635900050994
3.0,0.44444445,20.0,32.0,0.633635900050994
3.0,0.44444445,20.0,50.0,0.633676695563488
3.0,0.44444445,20.0,80.0,0.633819479857216
3.0,0.44444445,20.0,128.0,0.633635900050994
3.0,0.5555556,1.0,2.0,0.647180010198878
3.0,0.5555556,1.0,3.0,0.647180010198878
3.0,0.5555556,1.0,5.0,0.647180010198878
3.0,0.5555556,1.0,8.0,0.647180010198878
3.0,0.5555556,1.0,12.0,0.647180010198878
3.0,0.5555556,1.0,20.0,0.647159612442631
3.0,0.5555556,1.0,32.0,0.647200407955125
3.0,0.5555556,1.0,50.0,0.647139214686384
3.0,0.5555556,1.0,80.0,0.647098419173891
3.0,0.5555556,1.0,128.0,0.64742478327384
3.0,0.5555556,3.0,2.0,0.647180010198878
3.0,0.5555556,3.0,3.0,0.647180010198878
3.0,0.5555556,3.0,5.0,0.647180010198878
3.0,0.5555556,3.0,8.0,0.647180010198878
3.0,0.5555556,3.0,12.0,0.647180010198878
3.0,0.5555556,3.0,20.0,0.647159612442631
3.0,0.5555556,3.0,32.0,0.647220805711372
3.0,0.5555556,3.0,50.0,0.647159612442631
3.0,0.5555556,3.0,80.0,0.647098419173891
3.0,0.5555556,3.0,128.0,0.64742478327384
3.0,0.5555556,5.0,2.0,0.647159612442631
3.0,0.5555556,5.0,3.0,0.647159612442631
3.0,0.5555556,5.0,5.0,0.647159612442631
3.0,0.5555556,5.0,8.0,0.647159612442631
3.0,0.5555556,5.0,12.0,0.647159612442631
3.0,0.5555556,5.0,20.0,0.647139214686385
3.0,0.5555556,5.0,32.0,0.647200407955125
3.0,0.5555556,5.0,50.0,0.647118816930138
3.0,0.5555556,5.0,80.0,0.647057623661397
3.0,0.5555556,5.0,128.0,0.647383987761346
3.0,0.5555556,7.0,2.0,0.647159612442631
3.0,0.5555556,7.0,3.0,0.647159612442631
3.0,0.5555556,7.0,5.0,0.647159612442631
3.0,0.5555556,7.0,8.0,0.647159612442631
3.0,0.5555556,7.0,12.0,0.647159612442631
3.0,0.5555556,7.0,20.0,0.647139214686385
3.0,0.5555556,7.0,32.0,0.647200407955125
3.0,0.5555556,7.0,50.0,0.647118816930138
3.0,0.5555556,7.0,80.0,0.647057623661397
3.0,0.5555556,7.0,128.0,0.6473635900051
3.0,0.5555556,9.0,2.0,0.647159612442631
3.0,0.5555556,9.0,3.0,0.647159612442631
3.0,0.5555556,9.0,5.0,0.647159612442631
3.0,0.5555556,9.0,8.0,0.647159612442631
3.0,0.5555556,9.0,12.0,0.647159612442631
3.0,0.5555556,9.0,20.0,0.647159612442631
3.0,0.5555556,9.0,32.0,0.647220805711372
3.0,0.5555556,9.0,50.0,0.647118816930138
3.0,0.5555556,9.0,80.0,0.647057623661397
3.0,0.5555556,9.0,128.0,0.6473635900051
3.0,0.5555556,11.0,2.0,0.647139214686385
3.0,0.5555556,11.0,3.0,0.647139214686385
3.0,0.5555556,11.0,5.0,0.647139214686385
3.0,0.5555556,11.0,8.0,0.647139214686385
3.0,0.5555556,11.0,12.0,0.647139214686385
3.0,0.5555556,11.0,20.0,0.647139214686385
3.0,0.5555556,11.0,32.0,0.647200407955125
3.0,0.5555556,11.0,50.0,0.647098419173891
3.0,0.5555556,11.0,80.0,0.647078021417644
3.0,0.5555556,11.0,128.0,0.647383987761346
3.0,0.5555556,13.0,2.0,0.647139214686385
3.0,0.5555556,13.0,3.0,0.647139214686385
3.0,0.5555556,13.0,5.0,0.647139214686385
3.0,0.5555556,13.0,8.0,0.647139214686385
3.0,0.5555556,13.0,12.0,0.647139214686385
3.0,0.5555556,13.0,20.0,0.647139214686385
3.0,0.5555556,13.0,32.0,0.647200407955125
3.0,0.5555556,13.0,50.0,0.647118816930138
3.0,0.5555556,13.0,80.0,0.647098419173891
3.0,0.5555556,13.0,128.0,0.647404385517593
3.0,0.5555556,15.0,2.0,0.647261601223865
3.0,0.5555556,15.0,3.0,0.647261601223865
3.0,0.5555556,15.0,5.0,0.647261601223865
3.0,0.5555556,15.0,8.0,0.647261601223865
3.0,0.5555556,15.0,12.0,0.647261601223865
3.0,0.5555556,15.0,20.0,0.647261601223865
3.0,0.5555556,15.0,32.0,0.647261601223865
3.0,0.5555556,15.0,50.0,0.647159612442631
3.0,0.5555556,15.0,80.0,0.647098419173891
3.0,0.5555556,15.0,128.0,0.647404385517593
3.0,0.5555556,17.0,2.0,0.647200407955125
3.0,0.5555556,17.0,3.0,0.647200407955125
3.0,0.5555556,17.0,5.0,0.647200407955125
3.0,0.5555556,17.0,8.0,0.647200407955125
3.0,0.5555556,17.0,12.0,0.647200407955125
3.0,0.5555556,17.0,20.0,0.647200407955125
3.0,0.5555556,17.0,32.0,0.647200407955125
3.0,0.5555556,17.0,50.0,0.647118816930138
3.0,0.5555556,17.0,80.0,0.64703722590515
3.0,0.5555556,17.0,128.0,0.647383987761346
3.0,0.5555556,20.0,2.0,0.647159612442631
3.0,0.5555556,20.0,3.0,0.647159612442631
3.0,0.5555556,20.0,5.0,0.647159612442631
3.0,0.5555556,20.0,8.0,0.647159612442631
3.0,0.5555556,20.0,12.0,0.647159612442631
3.0,0.5555556,20.0,20.0,0.647159612442631
3.0,0.5555556,20.0,32.0,0.647159612442631
3.0,0.5555556,20.0,50.0,0.647057623661397
3.0,0.5555556,20.0,80.0,0.64703722590515
3.0,0.5555556,20.0,128.0,0.647383987761346
3.0,0.6666667,1.0,2.0,0.649301376848547
3.0,0.6666667,1.0,3.0,0.649301376848547
3.0,0.6666667,1.0,5.0,0.649301376848547
3.0,0.6666667,1.0,8.0,0.649301376848547
3.0,0.6666667,1.0,12.0,0.649301376848547
3.0,0.6666667,1.0,20.0,0.649321774604793
3.0,0.6666667,1.0,32.0,0.649321774604793
3.0,0.6666667,1.0,50.0,0.649240183579806
3.0,0.6666667,1.0,80.0,0.649260581336053
3.0,0.6666667,1.0,128.0,0.649240183579806
3.0,0.6666667,3.0,2.0,0.649301376848547
3.0,0.6666667,3.0,3.0,0.649301376848547
3.0,0.6666667,3.0,5.0,0.649301376848547
3.0,0.6666667,3.0,8.0,0.649301376848547
3.0,0.6666667,3.0,12.0,0.649301376848547
3.0,0.6666667,3.0,20.0,0.649321774604793
3.0,0.6666667,3.0,32.0,0.649321774604793
3.0,0.6666667,3.0,50.0,0.649240183579806
3.0,0.6666667,3.0,80.0,0.649260581336053
3.0,0.6666667,3.0,128.0,0.649240183579806
3.0,0.6666667,5.0,2.0,0.649301376848547
3.0,0.6666667,5.0,3.0,0.649301376848547
3.0,0.6666667,5.0,5.0,0.649301376848547
3.0,0.6666667,5.0,8.0,0.649301376848547
3.0,0.6666667,5.0,12.0,0.649301376848547
3.0,0.6666667,5.0,20.0,0.649321774604793
3.0,0.6666667,5.0,32.0,0.649321774604793
3.0,0.6666667,5.0,50.0,0.649240183579806
3.0,0.6666667,5.0,80.0,0.649260581336053
3.0,0.6666667,5.0,128.0,0.649240183579806
3.0,0.6666667,7.0,2.0,0.649321774604793
3.0,0.6666667,7.0,3.0,0.649321774604793
3.0,0.6666667,7.0,5.0,0.649321774604793
3.0,0.6666667,7.0,8.0,0.649321774604793
3.0,0.6666667,7.0,12.0,0.649321774604793
3.0,0.6666667,7.0,20.0,0.649321774604793
3.0,0.6666667,7.0,32.0,0.649321774604793
3.0,0.6666667,7.0,50.0,0.649240183579806
3.0,0.6666667,7.0,80.0,0.649260581336053
3.0,0.6666667,7.0,128.0,0.649240183579806
3.0,0.6666667,9.0,2.0,0.649321774604793
3.0,0.6666667,9.0,3.0,0.649321774604793
3.0,0.6666667,9.0,5.0,0.649321774604793
3.0,0.6666667,9.0,8.0,0.649321774604793
3.0,0.6666667,9.0,12.0,0.649321774604793
3.0,0.6666667,9.0,20.0,0.649321774604793
3.0,0.6666667,9.0,32.0,0.649321774604793
3.0,0.6666667,9.0,50.0,0.649240183579806
3.0,0.6666667,9.0,80.0,0.649260581336053
3.0,0.6666667,9.0,128.0,0.649240183579806
3.0,0.6666667,11.0,2.0,0.649321774604793
3.0,0.6666667,11.0,3.0,0.649321774604793
3.0,0.6666667,11.0,5.0,0.649321774604793
3.0,0.6666667,11.0,8.0,0.649321774604793
3.0,0.6666667,11.0,12.0,0.649321774604793
3.0,0.6666667,11.0,20.0,0.649321774604793
3.0,0.6666667,11.0,32.0,0.649321774604793
3.0,0.6666667,11.0,50.0,0.649240183579806
3.0,0.6666667,11.0,80.0,0.649260581336053
3.0,0.6666667,11.0,128.0,0.649240183579806
3.0,0.6666667,13.0,2.0,0.649321774604793
3.0,0.6666667,13.0,3.0,0.649321774604793
3.0,0.6666667,13.0,5.0,0.649321774604793
3.0,0.6666667,13.0,8.0,0.649321774604793
3.0,0.6666667,13.0,12.0,0.649321774604793
3.0,0.6666667,13.0,20.0,0.649321774604793
3.0,0.6666667,13.0,32.0,0.649321774604793
3.0,0.6666667,13.0,50.0,0.649240183579806
3.0,0.6666667,13.0,80.0,0.649260581336053
3.0,0.6666667,13.0,128.0,0.649240183579806
3.0,0.6666667,15.0,2.0,0.649301376848547
3.0,0.6666667,15.0,3.0,0.649301376848547
3.0,0.6666667,15.0,5.0,0.649301376848547
3.0,0.6666667,15.0,8.0,0.649301376848547
3.0,0.6666667,15.0,12.0,0.649301376848547
3.0,0.6666667,15.0,20.0,0.649301376848547
3.0,0.6666667,15.0,32.0,0.649301376848547
3.0,0.6666667,15.0,50.0,0.649219785823559
3.0,0.6666667,15.0,80.0,0.649240183579806
3.0,0.6666667,15.0,128.0,0.649240183579806
3.0,0.6666667,17.0,2.0,0.649301376848547
3.0,0.6666667,17.0,3.0,0.649301376848547
3.0,0.6666667,17.0,5.0,0.649301376848547
3.0,0.6666667,17.0,8.0,0.649301376848547
3.0,0.6666667,17.0,12.0,0.649301376848547
3.0,0.6666667,17.0,20.0,0.649301376848547
3.0,0.6666667,17.0,32.0,0.649301376848547
3.0,0.6666667,17.0,50.0,0.649219785823559
3.0,0.6666667,17.0,80.0,0.649240183579806
3.0,0.6666667,17.0,128.0,0.649240183579806
3.0,0.6666667,20.0,2.0,0.649219785823559
3.0,0.6666667,20.0,3.0,0.649219785823559
3.0,0.6666667,20.0,5.0,0.649219785823559
3.0,0.6666667,20.0,8.0,0.649219785823559
3.0,0.6666667,20.0,12.0,0.649219785823559
3.0,0.6666667,20.0,20.0,0.649219785823559
3.0,0.6666667,20.0,32.0,0.649219785823559
3.0,0.6666667,20.0,50.0,0.649219785823559
3.0,0.6666667,20.0,80.0,0.649240183579806
3.0,0.6666667,20.0,128.0,0.649240183579806
3.0,0.7777778,1.0,2.0,0.656807751147374
3.0,0.7777778,1.0,3.0,0.656807751147374
3.0,0.7777778,1.0,5.0,0.656807751147374
3.0,0.7777778,1.0,8.0,0.656807751147374
3.0,0.7777778,1.0,12.0,0.656807751147374
3.0,0.7777778,1.0,20.0,0.656807751147374
3.0,0.7777778,1.0,32.0,0.656807751147374
3.0,0.7777778,1.0,50.0,0.656807751147374
3.0,0.7777778,1.0,80.0,0.656807751147374
3.0,0.7777778,1.0,128.0,0.656807751147374
3.0,0.7777778,3.0,2.0,0.656807751147374
3.0,0.7777778,3.0,3.0,0.656807751147374
3.0,0.7777778,3.0,5.0,0.656807751147374
3.0,0.7777778,3.0,8.0,0.656807751147374
3.0,0.7777778,3.0,12.0,0.656807751147374
3.0,0.7777778,3.0,20.0,0.656807751147374
3.0,0.7777778,3.0,32.0,0.656807751147374
3.0,0.7777778,3.0,50.0,0.656807751147374
3.0,0.7777778,3.0,80.0,0.656807751147374
3.0,0.7777778,3.0,128.0,0.656807751147374
3.0,0.7777778,5.0,2.0,0.656807751147374
3.0,0.7777778,5.0,3.0,0.656807751147374
3.0,0.7777778,5.0,5.0,0.656807751147374
3.0,0.7777778,5.0,8.0,0.656807751147374
3.0,0.7777778,5.0,12.0,0.656807751147374
3.0,0.7777778,5.0,20.0,0.656807751147374
3.0,0.7777778,5.0,32.0,0.656807751147374
3.0,0.7777778,5.0,50.0,0.656807751147374
3.0,0.7777778,5.0,80.0,0.656807751147374
3.0,0.7777778,5.0,128.0,0.656807751147374
3.0,0.7777778,7.0,2.0,0.656807751147374
3.0,0.7777778,7.0,3.0,0.656807751147374
3.0,0.7777778,7.0,5.0,0.656807751147374
3.0,0.7777778,7.0,8.0,0.656807751147374
3.0,0.7777778,7.0,12.0,0.656807751147374
3.0,0.7777778,7.0,20.0,0.656807751147374
3.0,0.7777778,7.0,32.0,0.656807751147374
3.0,0.7777778,7.0,50.0,0.656807751147374
3.0,0.7777778,7.0,80.0,0.656807751147374
3.0,0.7777778,7.0,128.0,0.656807751147374
3.0,0.7777778,9.0,2.0,0.656807751147374
3.0,0.7777778,9.0,3.0,0.656807751147374
3.0,0.7777778,9.0,5.0,0.656807751147374
3.0,0.7777778,9.0,8.0,0.656807751147374
3.0,0.7777778,9.0,12.0,0.656807751147374
3.0,0.7777778,9.0,20.0,0.656807751147374
3.0,0.7777778,9.0,32.0,0.656807751147374
3.0,0.7777778,9.0,50.0,0.656807751147374
3.0,0.7777778,9.0,80.0,0.656807751147374
3.0,0.7777778,9.0,128.0,0.656807751147374
3.0,0.7777778,11.0,2.0,0.656807751147374
3.0,0.7777778,11.0,3.0,0.656807751147374
3.0,0.7777778,11.0,5.0,0.656807751147374
3.0,0.7777778,11.0,8.0,0.656807751147374
3.0,0.7777778,11.0,12.0,0.656807751147374
3.0,0.7777778,11.0,20.0,0.656807751147374
3.0,0.7777778,11.0,32.0,0.656807751147374
3.0,0.7777778,11.0,50.0,0.656807751147374
3.0,0.7777778,11.0,80.0,0.656807751147374
3.0,0.7777778,11.0,128.0,0.656807751147374
3.0,0.7777778,13.0,2.0,0.656807751147374
3.0,0.7777778,13.0,3.0,0.656807751147374
3.0,0.7777778,13.0,5.0,0.656807751147374
3.0,0.7777778,13.0,8.0,0.656807751147374
3.0,0.7777778,13.0,12.0,0.656807751147374
3.0,0.7777778,13.0,20.0,0.656807751147374
3.0,0.7777778,13.0,32.0,0.656807751147374
3.0,0.7777778,13.0,50.0,0.656807751147374
3.0,0.7777778,13.0,80.0,0.656807751147374
3.0,0.7777778,13.0,128.0,0.656807751147374
3.0,0.7777778,15.0,2.0,0.656807751147374
3.0,0.7777778,15.0,3.0,0.656807751147374
3.0,0.7777778,15.0,5.0,0.656807751147374
3.0,0.7777778,15.0,8.0,0.656807751147374
3.0,0.7777778,15.0,12.0,0.656807751147374
3.0,0.7777778,15.0,20.0,0.656807751147374
3.0,0.7777778,15.0,32.0,0.656807751147374
3.0,0.7777778,15.0,50.0,0.656807751147374
3.0,0.7777778,15.0,80.0,0.656807751147374
3.0,0.7777778,15.0,128.0,0.656807751147374
3.0,0.7777778,17.0,2.0,0.656807751147374
3.0,0.7777778,17.0,3.0,0.656807751147374
3.0,0.7777778,17.0,5.0,0.656807751147374
3.0,0.7777778,17.0,8.0,0.656807751147374
3.0,0.7777778,17.0,12.0,0.656807751147374
3.0,0.7777778,17.0,20.0,0.656807751147374
3.0,0.7777778,17.0,32.0,0.656807751147374
3.0,0.7777778,17.0,50.0,0.656807751147374
3.0,0.7777778,17.0,80.0,0.656807751147374
3.0,0.7777778,17.0,128.0,0.656807751147374
3.0,0.7777778,20.0,2.0,0.656807751147374
3.0,0.7777778,20.0,3.0,0.656807751147374
3.0,0.7777778,20.0,5.0,0.656807751147374
3.0,0.7777778,20.0,8.0,0.656807751147374
3.0,0.7777778,20.0,12.0,0.656807751147374
3.0,0.7777778,20.0,20.0,0.656807751147374
3.0,0.7777778,20.0,32.0,0.656807751147374
3.0,0.7777778,20.0,50.0,0.656807751147374
3.0,0.7777778,20.0,80.0,0.656807751147374
3.0,0.7777778,20.0,128.0,0.656807751147374
3.0,0.8888889,1.0,2.0,0.660438551759306
3.0,0.8888889,1.0,3.0,0.660438551759306
3.0,0.8888889,1.0,5.0,0.660438551759306
3.0,0.8888889,1.0,8.0,0.660438551759306
3.0,0.8888889,1.0,12.0,0.660438551759306
3.0,0.8888889,1.0,20.0,0.660438551759306
3.0,0.8888889,1.0,32.0,0.660438551759306
3.0,0.8888889,1.0,50.0,0.660438551759306
3.0,0.8888889,1.0,80.0,0.660438551759306
3.0,0.8888889,1.0,128.0,0.660438551759306
3.0,0.8888889,3.0,2.0,0.660438551759306
3.0,0.8888889,3.0,3.0,0.660438551759306
3.0,0.8888889,3.0,5.0,0.660438551759306
3.0,0.8888889,3.0,8.0,0.660438551759306
3.0,0.8888889,3.0,12.0,0.660438551759306
3.0,0.8888889,3.0,20.0,0.660438551759306
3.0,0.8888889,3.0,32.0,0.660438551759306
3.0,0.8888889,3.0,50.0,0.660438551759306
3.0,0.8888889,3.0,80.0,0.660438551759306
3.0,0.8888889,3.0,128.0,0.660438551759306
3.0,0.8888889,5.0,2.0,0.660438551759306
3.0,0.8888889,5.0,3.0,0.660438551759306
3.0,0.8888889,5.0,5.0,0.660438551759306
3.0,0.8888889,5.0,8.0,0.660438551759306
3.0,0.8888889,5.0,12.0,0.660438551759306
3.0,0.8888889,5.0,20.0,0.660438551759306
3.0,0.8888889,5.0,32.0,0.660438551759306
3.0,0.8888889,5.0,50.0,0.660438551759306
3.0,0.8888889,5.0,80.0,0.660438551759306
3.0,0.8888889,5.0,128.0,0.660438551759306
3.0,0.8888889,7.0,2.0,0.660438551759306
3.0,0.8888889,7.0,3.0,0.660438551759306
3.0,0.8888889,7.0,5.0,0.660438551759306
3.0,0.8888889,7.0,8.0,0.660438551759306
3.0,0.8888889,7.0,12.0,0.660438551759306
3.0,0.8888889,7.0,20.0,0.660438551759306
3.0,0.8888889,7.0,32.0,0.660438551759306
3.0,0.8888889,7.0,50.0,0.660438551759306
3.0,0.8888889,7.0,80.0,0.660438551759306
3.0,0.8888889,7.0,128.0,0.660438551759306
3.0,0.8888889,9.0,2.0,0.660438551759306
3.0,0.8888889,9.0,3.0,0.660438551759306
3.0,0.8888889,9.0,5.0,0.660438551759306
3.0,0.8888889,9.0,8.0,0.660438551759306
3.0,0.8888889,9.0,12.0,0.660438551759306
3.0,0.8888889,9.0,20.0,0.660438551759306
3.0,0.8888889,9.0,32.0,0.660438551759306
3.0,0.8888889,9.0,50.0,0.660438551759306
3.0,0.8888889,9.0,80.0,0.660438551759306
3.0,0.8888889,9.0,128.0,0.660438551759306
3.0,0.8888889,11.0,2.0,0.660438551759306
3.0,0.8888889,11.0,3.0,0.660438551759306
3.0,0.8888889,11.0,5.0,0.660438551759306
3.0,0.8888889,11.0,8.0,0.660438551759306
3.0,0.8888889,11.0,12.0,0.660438551759306
3.0,0.8888889,11.0,20.0,0.660438551759306
3.0,0.8888889,11.0,32.0,0.660438551759306
3.0,0.8888889,11.0,50.0,0.660438551759306
3.0,0.8888889,11.0,80.0,0.660438551759306
3.0,0.8888889,11.0,128.0,0.660438551759306
3.0,0.8888889,13.0,2.0,0.660438551759306
3.0,0.8888889,13.0,3.0,0.660438551759306
3.0,0.8888889,13.0,5.0,0.660438551759306
3.0,0.8888889,13.0,8.0,0.660438551759306
3.0,0.8888889,13.0,12.0,0.660438551759306
3.0,0.8888889,13.0,20.0,0.660438551759306
3.0,0.8888889,13.0,32.0,0.660438551759306
3.0,0.8888889,13.0,50.0,0.660438551759306
3.0,0.8888889,13.0,80.0,0.660438551759306
3.0,0.8888889,13.0,128.0,0.660438551759306
3.0,0.8888889,15.0,2.0,0.660438551759306
3.0,0.8888889,15.0,3.0,0.660438551759306
3.0,0.8888889,15.0,5.0,0.660438551759306
3.0,0.8888889,15.0,8.0,0.660438551759306
3.0,0.8888889,15.0,12.0,0.660438551759306
3.0,0.8888889,15.0,20.0,0.660438551759306
3.0,0.8888889,15.0,32.0,0.660438551759306
3.0,0.8888889,15.0,50.0,0.660438551759306
3.0,0.8888889,15.0,80.0,0.660438551759306
3.0,0.8888889,15.0,128.0,0.660438551759306
3.0,0.8888889,17.0,2.0,0.660438551759306
3.0,0.8888889,17.0,3.0,0.660438551759306
3.0,0.8888889,17.0,5.0,0.660438551759306
3.0,0.8888889,17.0,8.0,0.660438551759306
3.0,0.8888889,17.0,12.0,0.660438551759306
3.0,0.8888889,17.0,20.0,0.660438551759306
3.0,0.8888889,17.0,32.0,0.660438551759306
3.0,0.8888889,17.0,50.0,0.660438551759306
3.0,0.8888889,17.0,80.0,0.660438551759306
3.0,0.8888889,17.0,128.0,0.660438551759306
3.0,0.8888889,20.0,2.0,0.660438551759306
3.0,0.8888889,20.0,3.0,0.660438551759306
3.0,0.8888889,20.0,5.0,0.660438551759306
3.0,0.8888889,20.0,8.0,0.660438551759306
3.0,0.8888889,20.0,12.0,0.660438551759306
3.0,0.8888889,20.0,20.0,0.660438551759306
3.0,0.8888889,20.0,32.0,0.660438551759306
3.0,0.8888889,20.0,50.0,0.660438551759306
3.0,0.8888889,20.0,80.0,0.660438551759306
3.0,0.8888889,20.0,128.0,0.660438551759306
3.0,1.0,1.0,2.0,0.644569097399286
3.0,1.0,1.0,3.0,0.644569097399286
3.0,1.0,1.0,5.0,0.644569097399286
3.0,1.0,1.0,8.0,0.644569097399286
3.0,1.0,1.0,12.0,0.644569097399286
3.0,1.0,1.0,20.0,0.644569097399286
3.0,1.0,1.0,32.0,0.644569097399286
3.0,1.0,1.0,50.0,0.644569097399286
3.0,1.0,1.0,80.0,0.644569097399286
3.0,1.0,1.0,128.0,0.644569097399286
3.0,1.0,3.0,2.0,0.644569097399286
3.0,1.0,3.0,3.0,0.644569097399286
3.0,1.0,3.0,5.0,0.644569097399286
3.0,1.0,3.0,8.0,0.644569097399286
3.0,1.0,3.0,12.0,0.644569097399286
3.0,1.0,3.0,20.0,0.644569097399286
3.0,1.0,3.0,32.0,0.644569097399286
3.0,1.0,3.0,50.0,0.644569097399286
3.0,1.0,3.0,80.0,0.644569097399286
3.0,1.0,3.0,128.0,0.644569097399286
3.0,1.0,5.0,2.0,0.644569097399286
3.0,1.0,5.0,3.0,0.644569097399286
3.0,1.0,5.0,5.0,0.644569097399286
3.0,1.0,5.0,8.0,0.644569097399286
3.0,1.0,5.0,12.0,0.644569097399286
3.0,1.0,5.0,20.0,0.644569097399286
3.0,1.0,5.0,32.0,0.644569097399286
3.0,1.0,5.0,50.0,0.644569097399286
3.0,1.0,5.0,80.0,0.644569097399286
3.0,1.0,5.0,128.0,0.644569097399286
3.0,1.0,7.0,2.0,0.644569097399286
3.0,1.0,7.0,3.0,0.644569097399286
3.0,1.0,7.0,5.0,0.644569097399286
3.0,1.0,7.0,8.0,0.644569097399286
3.0,1.0,7.0,12.0,0.644569097399286
3.0,1.0,7.0,20.0,0.644569097399286
3.0,1.0,7.0,32.0,0.644569097399286
3.0,1.0,7.0,50.0,0.644569097399286
3.0,1.0,7.0,80.0,0.644569097399286
3.0,1.0,7.0,128.0,0.644569097399286
3.0,1.0,9.0,2.0,0.644569097399286
3.0,1.0,9.0,3.0,0.644569097399286
3.0,1.0,9.0,5.0,0.644569097399286
3.0,1.0,9.0,8.0,0.644569097399286
3.0,1.0,9.0,12.0,0.644569097399286
3.0,1.0,9.0,20.0,0.644569097399286
3.0,1.0,9.0,32.0,0.644569097399286
3.0,1.0,9.0,50.0,0.644569097399286
3.0,1.0,9.0,80.0,0.644569097399286
3.0,1.0,9.0,128.0,0.644569097399286
3.0,1.0,11.0,2.0,0.644569097399286
