alpha,batch_size,depth,learning_rate_init,width,test_acc
1e-08,101.0,2.0,0.27825594,16.0,0.568421052631579
1e-08,101.0,2.0,0.27825594,25.0,0.616374269005848
1e-08,101.0,2.0,0.27825594,40.0,0.668615984405458
1e-08,101.0,2.0,0.27825594,64.0,0.511500974658869
1e-08,101.0,2.0,0.27825594,101.0,0.657699805068226
1e-08,101.0,2.0,0.27825594,161.0,0.726705653021443
1e-08,101.0,2.0,0.27825594,256.0,0.678362573099415
1e-08,101.0,2.0,0.27825594,406.0,0.759844054580897
1e-08,101.0,2.0,0.27825594,645.0,0.804678362573099
1e-08,101.0,2.0,0.27825594,1024.0,0.837037037037037
1e-08,101.0,2.0,1.0,16.0,0.500194931773879
1e-08,101.0,2.0,1.0,25.0,0.507602339181287
1e-08,101.0,2.0,1.0,40.0,0.511500974658869
1e-08,101.0,2.0,1.0,64.0,0.591423001949318
1e-08,101.0,2.0,1.0,101.0,0.515009746588694
1e-08,101.0,2.0,1.0,161.0,0.55906432748538
1e-08,101.0,2.0,1.0,256.0,0.624561403508772
1e-08,101.0,2.0,1.0,406.0,0.628849902534113
1e-08,101.0,2.0,1.0,645.0,0.688109161793372
1e-08,101.0,2.0,1.0,1024.0,0.76140350877193
1e-08,101.0,3.0,1e-05,16.0,0.677972709551657
1e-08,101.0,3.0,1e-05,25.0,0.796491228070175
1e-08,101.0,3.0,1e-05,40.0,0.837037037037037
1e-08,101.0,3.0,1e-05,64.0,0.888499025341131
1e-08,101.0,3.0,1e-05,101.0,0.897855750487329
1e-08,101.0,3.0,1e-05,161.0,0.907212475633528
1e-08,101.0,3.0,1e-05,256.0,0.901754385964912
1e-08,101.0,3.0,1e-05,406.0,0.898635477582846
1e-08,101.0,3.0,1e-05,645.0,0.895126705653021
1e-08,101.0,3.0,1e-05,1024.0,0.897855750487329
1e-08,101.0,3.0,3.5938137e-05,16.0,0.857699805068226
1e-08,101.0,3.0,3.5938137e-05,25.0,0.891228070175438
1e-08,101.0,3.0,3.5938137e-05,40.0,0.897465886939571
1e-08,101.0,3.0,3.5938137e-05,64.0,0.898245614035088
1e-08,101.0,3.0,3.5938137e-05,101.0,0.899025341130604
1e-08,101.0,3.0,3.5938137e-05,161.0,0.895126705653021
1e-08,101.0,3.0,3.5938137e-05,256.0,0.895126705653021
1e-08,101.0,3.0,3.5938137e-05,406.0,0.900974658869396
1e-08,101.0,3.0,3.5938137e-05,645.0,0.893567251461988
1e-08,101.0,3.0,3.5938137e-05,1024.0,0.89551656920078
1e-08,101.0,3.0,0.00012915497,16.0,0.891228070175438
1e-08,101.0,3.0,0.00012915497,25.0,0.89083820662768
1e-08,101.0,3.0,0.00012915497,40.0,0.879922027290448
1e-08,101.0,3.0,0.00012915497,64.0,0.893957115009747
1e-08,101.0,3.0,0.00012915497,101.0,0.896296296296296
1e-08,101.0,3.0,0.00012915497,161.0,0.893957115009746
1e-08,101.0,3.0,0.00012915497,256.0,0.897465886939571
1e-08,101.0,3.0,0.00012915497,406.0,0.898635477582846
1e-08,101.0,3.0,0.00012915497,645.0,0.894736842105263
1e-08,101.0,3.0,0.00012915497,1024.0,0.900194931773879
1e-08,101.0,3.0,0.0004641589,16.0,0.882651072124756
1e-08,101.0,3.0,0.0004641589,25.0,0.878752436647174
1e-08,101.0,3.0,0.0004641589,40.0,0.882651072124756
1e-08,101.0,3.0,0.0004641589,64.0,0.892397660818713
1e-08,101.0,3.0,0.0004641589,101.0,0.894346978557505
1e-08,101.0,3.0,0.0004641589,161.0,0.892397660818714
1e-08,101.0,3.0,0.0004641589,256.0,0.898635477582846
1e-08,101.0,3.0,0.0004641589,406.0,0.897465886939571
1e-08,101.0,3.0,0.0004641589,645.0,0.898245614035088
1e-08,101.0,3.0,0.0004641589,1024.0,0.897076023391813
1e-08,101.0,3.0,0.0016681006,16.0,0.874853801169591
1e-08,101.0,3.0,0.0016681006,25.0,0.887329434697856
1e-08,101.0,3.0,0.0016681006,40.0,0.885769980506823
1e-08,101.0,3.0,0.0016681006,64.0,0.893567251461988
1e-08,101.0,3.0,0.0016681006,101.0,0.898245614035088
1e-08,101.0,3.0,0.0016681006,161.0,0.894736842105263
1e-08,101.0,3.0,0.0016681006,256.0,0.903313840155945
1e-08,101.0,3.0,0.0016681006,406.0,0.896686159844055
1e-08,101.0,3.0,0.0016681006,645.0,0.901364522417154
1e-08,101.0,3.0,0.0016681006,1024.0,0.902534113060429
1e-08,101.0,3.0,0.0059948424,16.0,0.881091617933723
1e-08,101.0,3.0,0.0059948424,25.0,0.884600389863548
1e-08,101.0,3.0,0.0059948424,40.0,0.894346978557505
1e-08,101.0,3.0,0.0059948424,64.0,0.899025341130604
1e-08,101.0,3.0,0.0059948424,101.0,0.899025341130604
1e-08,101.0,3.0,0.0059948424,161.0,0.902923976608187
1e-08,101.0,3.0,0.0059948424,256.0,0.900584795321637
1e-08,101.0,3.0,0.0059948424,406.0,0.89785575048733
1e-08,101.0,3.0,0.0059948424,645.0,0.896686159844055
1e-08,101.0,3.0,0.0059948424,1024.0,0.901754385964912
1e-08,101.0,3.0,0.021544347,16.0,0.884990253411306
1e-08,101.0,3.0,0.021544347,25.0,0.894736842105263
1e-08,101.0,3.0,0.021544347,40.0,0.892007797270955
1e-08,101.0,3.0,0.021544347,64.0,0.901364522417154
1e-08,101.0,3.0,0.021544347,101.0,0.892787524366472
1e-08,101.0,3.0,0.021544347,161.0,0.895126705653021
1e-08,101.0,3.0,0.021544347,256.0,0.89551656920078
1e-08,101.0,3.0,0.021544347,406.0,0.896686159844055
1e-08,101.0,3.0,0.021544347,645.0,0.892397660818713
1e-08,101.0,3.0,0.021544347,1024.0,0.894736842105263
1e-08,101.0,3.0,0.07742637,16.0,0.887329434697856
1e-08,101.0,3.0,0.07742637,25.0,0.869785575048733
1e-08,101.0,3.0,0.07742637,40.0,0.821832358674464
1e-08,101.0,3.0,0.07742637,64.0,0.755165692007797
1e-08,101.0,3.0,0.07742637,101.0,0.861598440545809
1e-08,101.0,3.0,0.07742637,161.0,0.867836257309942
1e-08,101.0,3.0,0.07742637,256.0,0.713840155945419
1e-08,101.0,3.0,0.07742637,406.0,0.746198830409357
1e-08,101.0,3.0,0.07742637,645.0,0.65692007797271
1e-08,101.0,3.0,0.07742637,1024.0,0.601559454191033
1e-08,101.0,3.0,0.27825594,16.0,0.516179337231969
1e-08,101.0,3.0,0.27825594,25.0,0.569200779727095
1e-08,101.0,3.0,0.27825594,40.0,0.598830409356725
1e-08,101.0,3.0,0.27825594,64.0,0.574269005847953
1e-08,101.0,3.0,0.27825594,101.0,0.499805068226121
1e-08,101.0,3.0,0.27825594,161.0,0.506432748538012
1e-08,101.0,3.0,0.27825594,256.0,0.499415204678363
1e-08,101.0,3.0,0.27825594,406.0,0.567641325536062
1e-08,101.0,3.0,0.27825594,645.0,0.508382066276803
1e-08,101.0,3.0,0.27825594,1024.0,0.538011695906433
1e-08,101.0,3.0,1.0,16.0,0.499415204678363
1e-08,101.0,3.0,1.0,25.0,0.500974658869396
1e-08,101.0,3.0,1.0,40.0,0.511500974658869
1e-08,101.0,3.0,1.0,64.0,0.500194931773879
1e-08,101.0,3.0,1.0,101.0,0.506042884990253
1e-08,101.0,3.0,1.0,161.0,0.502923976608187
1e-08,101.0,3.0,1.0,256.0,0.518518518518518
1e-08,101.0,3.0,1.0,406.0,0.533333333333333
1e-08,101.0,3.0,1.0,645.0,0.534892787524367
1e-08,101.0,3.0,1.0,1024.0,0.585185185185185
1e-08,161.0,1.0,1e-05,16.0,0.556335282651072
1e-08,161.0,1.0,1e-05,25.0,0.630019493177388
1e-08,161.0,1.0,1e-05,40.0,0.697465886939571
1e-08,161.0,1.0,1e-05,64.0,0.7317738791423
1e-08,161.0,1.0,1e-05,101.0,0.77738791423002
1e-08,161.0,1.0,1e-05,161.0,0.802729044834308
1e-08,161.0,1.0,1e-05,256.0,0.839766081871345
1e-08,161.0,1.0,1e-05,406.0,0.861598440545809
1e-08,161.0,1.0,1e-05,645.0,0.876023391812865
1e-08,161.0,1.0,1e-05,1024.0,0.889278752436647
1e-08,161.0,1.0,3.5938137e-05,16.0,0.744249512670565
1e-08,161.0,1.0,3.5938137e-05,25.0,0.812475633528265
1e-08,161.0,1.0,3.5938137e-05,40.0,0.852631578947369
1e-08,161.0,1.0,3.5938137e-05,64.0,0.875633528265107
1e-08,161.0,1.0,3.5938137e-05,101.0,0.883040935672515
1e-08,161.0,1.0,3.5938137e-05,161.0,0.900584795321637
1e-08,161.0,1.0,3.5938137e-05,256.0,0.905263157894737
1e-08,161.0,1.0,3.5938137e-05,406.0,0.908382066276803
1e-08,161.0,1.0,3.5938137e-05,645.0,0.911500974658869
1e-08,161.0,1.0,3.5938137e-05,1024.0,0.912670565302144
1e-08,161.0,1.0,0.00012915497,16.0,0.89083820662768
1e-08,161.0,1.0,0.00012915497,25.0,0.903313840155946
1e-08,161.0,1.0,0.00012915497,40.0,0.90916179337232
1e-08,161.0,1.0,0.00012915497,64.0,0.911111111111111
1e-08,161.0,1.0,0.00012915497,101.0,0.911890838206628
1e-08,161.0,1.0,0.00012915497,161.0,0.910721247563353
1e-08,161.0,1.0,0.00012915497,256.0,0.90682261208577
1e-08,161.0,1.0,0.00012915497,406.0,0.902923976608187
1e-08,161.0,1.0,0.00012915497,645.0,0.900584795321637
1e-08,161.0,1.0,0.00012915497,1024.0,0.899805068226121
1e-08,161.0,1.0,0.0004641589,16.0,0.907602339181287
1e-08,161.0,1.0,0.0004641589,25.0,0.906042884990253
1e-08,161.0,1.0,0.0004641589,40.0,0.904873294346978
1e-08,161.0,1.0,0.0004641589,64.0,0.900194931773879
1e-08,161.0,1.0,0.0004641589,101.0,0.894736842105263
1e-08,161.0,1.0,0.0004641589,161.0,0.895906432748538
1e-08,161.0,1.0,0.0004641589,256.0,0.895126705653021
1e-08,161.0,1.0,0.0004641589,406.0,0.895126705653021
1e-08,161.0,1.0,0.0004641589,645.0,0.89551656920078
1e-08,161.0,1.0,0.0004641589,1024.0,0.895126705653021
1e-08,161.0,1.0,0.0016681006,16.0,0.890058479532164
1e-08,161.0,1.0,0.0016681006,25.0,0.889668615984405
1e-08,161.0,1.0,0.0016681006,40.0,0.883820662768031
1e-08,161.0,1.0,0.0016681006,64.0,0.887329434697856
1e-08,161.0,1.0,0.0016681006,101.0,0.887719298245614
1e-08,161.0,1.0,0.0016681006,161.0,0.892397660818714
1e-08,161.0,1.0,0.0016681006,256.0,0.892787524366472
1e-08,161.0,1.0,0.0016681006,406.0,0.894736842105263
1e-08,161.0,1.0,0.0016681006,645.0,0.897855750487329
1e-08,161.0,1.0,0.0016681006,1024.0,0.896296296296296
1e-08,161.0,1.0,0.0059948424,16.0,0.875633528265107
1e-08,161.0,1.0,0.0059948424,25.0,0.879922027290448
1e-08,161.0,1.0,0.0059948424,40.0,0.882651072124756
1e-08,161.0,1.0,0.0059948424,64.0,0.888109161793372
1e-08,161.0,1.0,0.0059948424,101.0,0.892397660818713
1e-08,161.0,1.0,0.0059948424,161.0,0.890058479532164
1e-08,161.0,1.0,0.0059948424,256.0,0.897076023391813
1e-08,161.0,1.0,0.0059948424,406.0,0.893957115009747
1e-08,161.0,1.0,0.0059948424,645.0,0.895126705653021
1e-08,161.0,1.0,0.0059948424,1024.0,0.897076023391813
1e-08,161.0,1.0,0.021544347,16.0,0.870955165692008
1e-08,161.0,1.0,0.021544347,25.0,0.883430799220273
1e-08,161.0,1.0,0.021544347,40.0,0.884210526315789
1e-08,161.0,1.0,0.021544347,64.0,0.888888888888889
1e-08,161.0,1.0,0.021544347,101.0,0.892007797270955
1e-08,161.0,1.0,0.021544347,161.0,0.893957115009747
1e-08,161.0,1.0,0.021544347,256.0,0.897855750487329
1e-08,161.0,1.0,0.021544347,406.0,0.899805068226121
1e-08,161.0,1.0,0.021544347,645.0,0.895126705653021
1e-08,161.0,1.0,0.021544347,1024.0,0.897076023391813
1e-08,161.0,1.0,0.07742637,16.0,0.882651072124756
1e-08,161.0,1.0,0.07742637,25.0,0.874463937621832
1e-08,161.0,1.0,0.07742637,40.0,0.886549707602339
1e-08,161.0,1.0,0.07742637,64.0,0.891228070175439
1e-08,161.0,1.0,0.07742637,101.0,0.897855750487329
1e-08,161.0,1.0,0.07742637,161.0,0.89551656920078
1e-08,161.0,1.0,0.07742637,256.0,0.896296296296296
1e-08,161.0,1.0,0.07742637,406.0,0.888499025341131
1e-08,161.0,1.0,0.07742637,645.0,0.888499025341131
1e-08,161.0,1.0,0.07742637,1024.0,0.900194931773879
1e-08,161.0,1.0,0.27825594,16.0,0.883040935672515
1e-08,161.0,1.0,0.27825594,25.0,0.892007797270955
1e-08,161.0,1.0,0.27825594,40.0,0.890448343079922
1e-08,161.0,1.0,0.27825594,64.0,0.886549707602339
1e-08,161.0,1.0,0.27825594,101.0,0.888499025341131
1e-08,161.0,1.0,0.27825594,161.0,0.873684210526316
1e-08,161.0,1.0,0.27825594,256.0,0.872124756335283
1e-08,161.0,1.0,0.27825594,406.0,0.879922027290448
1e-08,161.0,1.0,0.27825594,645.0,0.877582846003899
1e-08,161.0,1.0,0.27825594,1024.0,0.886159844054581
1e-08,161.0,1.0,1.0,16.0,0.88187134502924
1e-08,161.0,1.0,1.0,25.0,0.874463937621832
1e-08,161.0,1.0,1.0,40.0,0.890448343079922
1e-08,161.0,1.0,1.0,64.0,0.884990253411306
1e-08,161.0,1.0,1.0,101.0,0.872124756335283
1e-08,161.0,1.0,1.0,161.0,0.866276803118909
1e-08,161.0,1.0,1.0,256.0,0.880311890838207
1e-08,161.0,1.0,1.0,406.0,0.880701754385965
1e-08,161.0,1.0,1.0,645.0,0.896296296296296
1e-08,161.0,1.0,1.0,1024.0,0.872904483430799
1e-08,161.0,2.0,1e-05,16.0,0.669005847953216
1e-08,161.0,2.0,1e-05,25.0,0.723586744639376
1e-08,161.0,2.0,1e-05,40.0,0.789473684210526
1e-08,161.0,2.0,1e-05,64.0,0.851851851851852
1e-08,161.0,2.0,1e-05,101.0,0.870955165692008
1e-08,161.0,2.0,1e-05,161.0,0.89083820662768
1e-08,161.0,2.0,1e-05,256.0,0.902534113060429
1e-08,161.0,2.0,1e-05,406.0,0.906432748538012
1e-08,161.0,2.0,1e-05,645.0,0.901754385964912
1e-08,161.0,2.0,1e-05,1024.0,0.900194931773879
1e-08,161.0,2.0,3.5938137e-05,16.0,0.823391812865497
1e-08,161.0,2.0,3.5938137e-05,25.0,0.864327485380117
1e-08,161.0,2.0,3.5938137e-05,40.0,0.89317738791423
1e-08,161.0,2.0,3.5938137e-05,64.0,0.902923976608187
1e-08,161.0,2.0,3.5938137e-05,101.0,0.905263157894737
1e-08,161.0,2.0,3.5938137e-05,161.0,0.903703703703704
1e-08,161.0,2.0,3.5938137e-05,256.0,0.902923976608187
1e-08,161.0,2.0,3.5938137e-05,406.0,0.897076023391813
1e-08,161.0,2.0,3.5938137e-05,645.0,0.891617933723197
1e-08,161.0,2.0,3.5938137e-05,1024.0,0.893957115009747
1e-08,161.0,2.0,0.00012915497,16.0,0.897076023391813
1e-08,161.0,2.0,0.00012915497,25.0,0.903703703703704
1e-08,161.0,2.0,0.00012915497,40.0,0.902144249512671
1e-08,161.0,2.0,0.00012915497,64.0,0.900194931773879
1e-08,161.0,2.0,0.00012915497,101.0,0.896296296296296
1e-08,161.0,2.0,0.00012915497,161.0,0.896686159844055
1e-08,161.0,2.0,0.00012915497,256.0,0.891617933723197
1e-08,161.0,2.0,0.00012915497,406.0,0.888499025341131
1e-08,161.0,2.0,0.00012915497,645.0,0.891228070175439
1e-08,161.0,2.0,0.00012915497,1024.0,0.893957115009747
1e-08,161.0,2.0,0.0004641589,16.0,0.89317738791423
1e-08,161.0,2.0,0.0004641589,25.0,0.894346978557505
1e-08,161.0,2.0,0.0004641589,40.0,0.886549707602339
1e-08,161.0,2.0,0.0004641589,64.0,0.89083820662768
1e-08,161.0,2.0,0.0004641589,101.0,0.892007797270955
1e-08,161.0,2.0,0.0004641589,161.0,0.895126705653021
1e-08,161.0,2.0,0.0004641589,256.0,0.89317738791423
1e-08,161.0,2.0,0.0004641589,406.0,0.88849902534113
1e-08,161.0,2.0,0.0004641589,645.0,0.892397660818714
1e-08,161.0,2.0,0.0004641589,1024.0,0.89551656920078
1e-08,161.0,2.0,0.0016681006,16.0,0.87719298245614
1e-08,161.0,2.0,0.0016681006,25.0,0.887329434697856
1e-08,161.0,2.0,0.0016681006,40.0,0.885769980506823
1e-08,161.0,2.0,0.0016681006,64.0,0.890448343079922
1e-08,161.0,2.0,0.0016681006,101.0,0.893957115009747
1e-08,161.0,2.0,0.0016681006,161.0,0.896686159844055
1e-08,161.0,2.0,0.0016681006,256.0,0.892787524366472
1e-08,161.0,2.0,0.0016681006,406.0,0.89083820662768
1e-08,161.0,2.0,0.0016681006,645.0,0.894346978557505
1e-08,161.0,2.0,0.0016681006,1024.0,0.899805068226121
1e-08,161.0,2.0,0.0059948424,16.0,0.878752436647173
1e-08,161.0,2.0,0.0059948424,25.0,0.886549707602339
1e-08,161.0,2.0,0.0059948424,40.0,0.888888888888889
1e-08,161.0,2.0,0.0059948424,64.0,0.89083820662768
1e-08,161.0,2.0,0.0059948424,101.0,0.89317738791423
1e-08,161.0,2.0,0.0059948424,161.0,0.898245614035088
1e-08,161.0,2.0,0.0059948424,256.0,0.899415204678363
1e-08,161.0,2.0,0.0059948424,406.0,0.903313840155946
1e-08,161.0,2.0,0.0059948424,645.0,0.898245614035088
1e-08,161.0,2.0,0.0059948424,1024.0,0.906042884990253
1e-08,161.0,2.0,0.021544347,16.0,0.895126705653021
1e-08,161.0,2.0,0.021544347,25.0,0.894736842105263
1e-08,161.0,2.0,0.021544347,40.0,0.896296296296296
1e-08,161.0,2.0,0.021544347,64.0,0.902534113060429
1e-08,161.0,2.0,0.021544347,101.0,0.898245614035088
1e-08,161.0,2.0,0.021544347,161.0,0.898635477582846
1e-08,161.0,2.0,0.021544347,256.0,0.896686159844055
1e-08,161.0,2.0,0.021544347,406.0,0.898635477582846
1e-08,161.0,2.0,0.021544347,645.0,0.896296296296296
1e-08,161.0,2.0,0.021544347,1024.0,0.897855750487329
1e-08,161.0,2.0,0.07742637,16.0,0.889278752436647
1e-08,161.0,2.0,0.07742637,25.0,0.883820662768031
1e-08,161.0,2.0,0.07742637,40.0,0.885769980506823
1e-08,161.0,2.0,0.07742637,64.0,0.887719298245614
1e-08,161.0,2.0,0.07742637,101.0,0.896296296296296
1e-08,161.0,2.0,0.07742637,161.0,0.885380116959064
1e-08,161.0,2.0,0.07742637,256.0,0.876413255360624
1e-08,161.0,2.0,0.07742637,406.0,0.880701754385965
1e-08,161.0,2.0,0.07742637,645.0,0.886159844054581
1e-08,161.0,2.0,0.07742637,1024.0,0.886939571150097
1e-08,161.0,2.0,0.27825594,16.0,0.732163742690058
1e-08,161.0,2.0,0.27825594,25.0,0.598830409356725
1e-08,161.0,2.0,0.27825594,40.0,0.694346978557505
1e-08,161.0,2.0,0.27825594,64.0,0.596881091617934
1e-08,161.0,2.0,0.27825594,101.0,0.640545808966862
1e-08,161.0,2.0,0.27825594,161.0,0.776998050682261
1e-08,161.0,2.0,0.27825594,256.0,0.821442495126706
1e-08,161.0,2.0,0.27825594,406.0,0.819103313840156
1e-08,161.0,2.0,0.27825594,645.0,0.876803118908382
1e-08,161.0,2.0,0.27825594,1024.0,0.820272904483431
1e-08,161.0,2.0,1.0,16.0,0.51812865497076
1e-08,161.0,2.0,1.0,25.0,0.501364522417154
1e-08,161.0,2.0,1.0,40.0,0.499805068226121
1e-08,161.0,2.0,1.0,64.0,0.55009746588694
1e-08,161.0,2.0,1.0,101.0,0.593372319688109
1e-08,161.0,2.0,1.0,161.0,0.648732943469785
1e-08,161.0,2.0,1.0,256.0,0.667836257309941
1e-08,161.0,2.0,1.0,406.0,0.757115009746589
1e-08,161.0,2.0,1.0,645.0,0.706042884990253
1e-08,161.0,2.0,1.0,1024.0,0.689668615984405
1e-08,161.0,3.0,1e-05,16.0,0.612865497076023
1e-08,161.0,3.0,1e-05,25.0,0.749317738791423
1e-08,161.0,3.0,1e-05,40.0,0.805458089668616
1e-08,161.0,3.0,1e-05,64.0,0.876803118908382
1e-08,161.0,3.0,1e-05,101.0,0.889668615984405
1e-08,161.0,3.0,1e-05,161.0,0.90448343079922
1e-08,161.0,3.0,1e-05,256.0,0.901364522417154
1e-08,161.0,3.0,1e-05,406.0,0.901364522417154
1e-08,161.0,3.0,1e-05,645.0,0.897465886939571
1e-08,161.0,3.0,1e-05,1024.0,0.895906432748538
1e-08,161.0,3.0,3.5938137e-05,16.0,0.829239766081871
1e-08,161.0,3.0,3.5938137e-05,25.0,0.879142300194932
1e-08,161.0,3.0,3.5938137e-05,40.0,0.892397660818713
1e-08,161.0,3.0,3.5938137e-05,64.0,0.89551656920078
1e-08,161.0,3.0,3.5938137e-05,101.0,0.901364522417154
1e-08,161.0,3.0,3.5938137e-05,161.0,0.898245614035088
1e-08,161.0,3.0,3.5938137e-05,256.0,0.896686159844055
1e-08,161.0,3.0,3.5938137e-05,406.0,0.896686159844055
1e-08,161.0,3.0,3.5938137e-05,645.0,0.894346978557505
1e-08,161.0,3.0,3.5938137e-05,1024.0,0.898245614035088
1e-08,161.0,3.0,0.00012915497,16.0,0.891228070175439
1e-08,161.0,3.0,0.00012915497,25.0,0.893567251461988
1e-08,161.0,3.0,0.00012915497,40.0,0.885380116959064
1e-08,161.0,3.0,0.00012915497,64.0,0.89317738791423
1e-08,161.0,3.0,0.00012915497,101.0,0.896296296296296
1e-08,161.0,3.0,0.00012915497,161.0,0.893567251461988
1e-08,161.0,3.0,0.00012915497,256.0,0.896686159844055
1e-08,161.0,3.0,0.00012915497,406.0,0.896686159844055
1e-08,161.0,3.0,0.00012915497,645.0,0.894736842105263
1e-08,161.0,3.0,0.00012915497,1024.0,0.899805068226121
1e-08,161.0,3.0,0.0004641589,16.0,0.884990253411306
1e-08,161.0,3.0,0.0004641589,25.0,0.884990253411306
1e-08,161.0,3.0,0.0004641589,40.0,0.882261208576998
1e-08,161.0,3.0,0.0004641589,64.0,0.891228070175438
1e-08,161.0,3.0,0.0004641589,101.0,0.894736842105263
1e-08,161.0,3.0,0.0004641589,161.0,0.893957115009747
1e-08,161.0,3.0,0.0004641589,256.0,0.897076023391813
1e-08,161.0,3.0,0.0004641589,406.0,0.893567251461988
1e-08,161.0,3.0,0.0004641589,645.0,0.896686159844055
1e-08,161.0,3.0,0.0004641589,1024.0,0.898635477582846
1e-08,161.0,3.0,0.0016681006,16.0,0.869395711500975
1e-08,161.0,3.0,0.0016681006,25.0,0.885769980506823
1e-08,161.0,3.0,0.0016681006,40.0,0.88187134502924
1e-08,161.0,3.0,0.0016681006,64.0,0.89317738791423
1e-08,161.0,3.0,0.0016681006,101.0,0.893567251461988
1e-08,161.0,3.0,0.0016681006,161.0,0.893567251461988
1e-08,161.0,3.0,0.0016681006,256.0,0.897465886939571
1e-08,161.0,3.0,0.0016681006,406.0,0.897465886939571
1e-08,161.0,3.0,0.0016681006,645.0,0.900194931773879
1e-08,161.0,3.0,0.0016681006,1024.0,0.900974658869396
1e-08,161.0,3.0,0.0059948424,16.0,0.877582846003899
1e-08,161.0,3.0,0.0059948424,25.0,0.887719298245614
1e-08,161.0,3.0,0.0059948424,40.0,0.889668615984405
1e-08,161.0,3.0,0.0059948424,64.0,0.898245614035088
1e-08,161.0,3.0,0.0059948424,101.0,0.895126705653021
1e-08,161.0,3.0,0.0059948424,161.0,0.90448343079922
1e-08,161.0,3.0,0.0059948424,256.0,0.896296296296296
1e-08,161.0,3.0,0.0059948424,406.0,0.901364522417154
1e-08,161.0,3.0,0.0059948424,645.0,0.895906432748538
1e-08,161.0,3.0,0.0059948424,1024.0,0.904093567251462
1e-08,161.0,3.0,0.021544347,16.0,0.876803118908382
1e-08,161.0,3.0,0.021544347,25.0,0.888888888888889
1e-08,161.0,3.0,0.021544347,40.0,0.892397660818713
1e-08,161.0,3.0,0.021544347,64.0,0.897076023391813
1e-08,161.0,3.0,0.021544347,101.0,0.898245614035088
1e-08,161.0,3.0,0.021544347,161.0,0.89551656920078
1e-08,161.0,3.0,0.021544347,256.0,0.894736842105263
1e-08,161.0,3.0,0.021544347,406.0,0.883430799220273
1e-08,161.0,3.0,0.021544347,645.0,0.890448343079922
1e-08,161.0,3.0,0.021544347,1024.0,0.900974658869396
1e-08,161.0,3.0,0.07742637,16.0,0.888499025341131
1e-08,161.0,3.0,0.07742637,25.0,0.89083820662768
1e-08,161.0,3.0,0.07742637,40.0,0.880311890838207
1e-08,161.0,3.0,0.07742637,64.0,0.878752436647174
1e-08,161.0,3.0,0.07742637,101.0,0.859649122807017
1e-08,161.0,3.0,0.07742637,161.0,0.768031189083821
1e-08,161.0,3.0,0.07742637,256.0,0.842105263157895
1e-08,161.0,3.0,0.07742637,406.0,0.785185185185185
1e-08,161.0,3.0,0.07742637,645.0,0.662768031189084
1e-08,161.0,3.0,0.07742637,1024.0,0.688109161793372
1e-08,161.0,3.0,0.27825594,16.0,0.686939571150097
1e-08,161.0,3.0,0.27825594,25.0,0.61130604288499
1e-08,161.0,3.0,0.27825594,40.0,0.577777777777778
1e-08,161.0,3.0,0.27825594,64.0,0.506432748538012
1e-08,161.0,3.0,0.27825594,101.0,0.558284600389864
1e-08,161.0,3.0,0.27825594,161.0,0.540740740740741
1e-08,161.0,3.0,0.27825594,256.0,0.538401559454191
1e-08,161.0,3.0,0.27825594,406.0,0.594152046783626
1e-08,161.0,3.0,0.27825594,645.0,0.508771929824561
1e-08,161.0,3.0,0.27825594,1024.0,0.547368421052632
1e-08,161.0,3.0,1.0,16.0,0.5364522417154
1e-08,161.0,3.0,1.0,25.0,0.500974658869396
1e-08,161.0,3.0,1.0,40.0,0.512280701754386
1e-08,161.0,3.0,1.0,64.0,0.506432748538012
1e-08,161.0,3.0,1.0,101.0,0.532943469785575
1e-08,161.0,3.0,1.0,161.0,0.506432748538012
1e-08,161.0,3.0,1.0,256.0,0.520857699805068
1e-08,161.0,3.0,1.0,406.0,0.568031189083821
1e-08,161.0,3.0,1.0,645.0,0.553216374269006
1e-08,161.0,3.0,1.0,1024.0,0.561793372319688
1e-08,256.0,1.0,1e-05,16.0,0.523976608187134
1e-08,256.0,1.0,1e-05,25.0,0.576218323586745
1e-08,256.0,1.0,1e-05,40.0,0.653801169590643
1e-08,256.0,1.0,1e-05,64.0,0.671734892787524
1e-08,256.0,1.0,1e-05,101.0,0.725536062378168
1e-08,256.0,1.0,1e-05,161.0,0.750877192982456
1e-08,256.0,1.0,1e-05,256.0,0.805068226120858
1e-08,256.0,1.0,1e-05,406.0,0.823391812865497
1e-08,256.0,1.0,1e-05,645.0,0.849512670565302
1e-08,256.0,1.0,1e-05,1024.0,0.865107212475633
1e-08,256.0,1.0,3.5938137e-05,16.0,0.66588693957115
1e-08,256.0,1.0,3.5938137e-05,25.0,0.755945419103314
1e-08,256.0,1.0,3.5938137e-05,40.0,0.807797270955166
1e-08,256.0,1.0,3.5938137e-05,64.0,0.835867446393762
1e-08,256.0,1.0,3.5938137e-05,101.0,0.853801169590643
1e-08,256.0,1.0,3.5938137e-05,161.0,0.876413255360624
1e-08,256.0,1.0,3.5938137e-05,256.0,0.89317738791423
1e-08,256.0,1.0,3.5938137e-05,406.0,0.900584795321637
1e-08,256.0,1.0,3.5938137e-05,645.0,0.904093567251462
1e-08,256.0,1.0,3.5938137e-05,1024.0,0.911890838206628
1e-08,256.0,1.0,0.00012915497,16.0,0.854191033138402
1e-08,256.0,1.0,0.00012915497,25.0,0.884210526315789
1e-08,256.0,1.0,0.00012915497,40.0,0.899415204678363
1e-08,256.0,1.0,0.00012915497,64.0,0.907992202729045
